train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_precision,val_recall,train_loss_epoch,train_precision,train_recall
,,495,0.03285467252135277,,,,,,
,,496,0.018433427438139915,,,,,,
,,497,0.022229712456464767,,,,,,
,,498,0.0409780777990818,,,,,,
,,499,0.017458921298384666,,,,,,
,,500,0.0479910783469677,,,,,,
,,501,0.010623808018863201,,,,,,
,,502,0.10485328733921051,,,,,,
,,503,0.03001680225133896,,,,,,
,,504,0.025922879576683044,,,,,,
,,505,0.0223222728818655,,,,,,
,,506,0.06257866322994232,,,,,,
,,507,0.05997416004538536,,,,,,
,,508,0.02056666649878025,,,,,,
,,509,0.03824595361948013,,,,,,
,,510,0.02861560694873333,,,,,,
,,511,0.016404317691922188,,,,,,
,,512,0.05339701473712921,,,,,,
,,513,0.05242917686700821,,,,,,
,,514,0.041740480810403824,,,,,,
,,515,0.028362205252051353,,,,,,
,,516,0.042264197021722794,,,,,,
,,517,0.05366973578929901,,,,,,
,,518,0.0587889738380909,,,,,,
,,519,0.09212920069694519,,,,,,
,,520,0.03133954852819443,,,,,,
,,521,0.05605173110961914,,,,,,
,,522,0.059882812201976776,,,,,,
,,523,0.08968973159790039,,,,,,
,,524,0.05578676983714104,,,,,,
,,525,0.00891516637057066,,,,,,
,,526,0.06214136257767677,,,,,,
,,527,0.027447430416941643,,,,,,
,,528,0.07460805028676987,,,,,,
,,529,0.013849006034433842,,,,,,
,,530,0.026677794754505157,,,,,,
,,531,0.03737267851829529,,,,,,
,,532,0.03429192677140236,,,,,,
,,533,0.0453220009803772,,,,,,
,,534,0.04831601679325104,,,,,,
,,535,0.09968174993991852,,,,,,
,,536,0.03882842883467674,,,,,,
,,537,0.0572238564491272,,,,,,
,,538,0.04212155565619469,,,,,,
,,539,0.10593093931674957,,,,,,
,,540,0.023034775629639626,,,,,,
,,541,0.04032835736870766,,,,,,
,,542,0.019482675939798355,,,,,,
,,543,0.041878193616867065,,,,,,
,,544,0.04583948105573654,,,,,,
,,545,0.031079117208719254,,,,,,
,,546,0.04922161623835564,,,,,,
,,547,0.07030224800109863,,,,,,
,,548,0.11434458196163177,,,,,,
,,549,0.10728675127029419,,,,,,
,,550,0.07081913948059082,,,,,,
,,551,0.08006660640239716,,,,,,
,,552,0.008785710670053959,,,,,,
,,553,0.017627373337745667,,,,,,
,,554,0.14095042645931244,,,,,,
,,555,0.019116457551717758,,,,,,
,,556,0.049051571637392044,,,,,,
,,557,0.09833940863609314,,,,,,
,,558,0.06099414452910423,,,,,,
,,559,0.06882701069116592,,,,,,
,,560,0.032431475818157196,,,,,,
,,561,0.12347285449504852,,,,,,
,,562,0.1375090777873993,,,,,,
,,563,0.05361027643084526,,,,,,
,,564,0.05869058519601822,,,,,,
,,565,0.01374161895364523,,,,,,
,,566,0.011812865734100342,,,,,,
,,567,0.035760391503572464,,,,,,
,,568,0.04216667264699936,,,,,,
,,569,0.026081377640366554,,,,,,
,,570,0.06750011444091797,,,,,,
,,571,0.043046433478593826,,,,,,
,,572,0.08557195961475372,,,,,,
,,573,0.03537137806415558,,,,,,
,,574,0.02702012099325657,,,,,,
,,575,0.050520531833171844,,,,,,
,,576,0.06305674463510513,,,,,,
,,577,0.030008923262357712,,,,,,
,,578,0.05965487286448479,,,,,,
,,579,0.10043154656887054,,,,,,
,4,6419,,0.05073706433176994,0.21422895789146423,0.025256460532546043,,,
,4,6419,,,,,0.10428207367658615,0.20328488945960999,0.17455188930034637
0.056748323142528534,5,6499,,,,,,,
0.23709076642990112,5,6599,,,,,,,
0.18260110914707184,5,6699,,,,,,,
0.07527215033769608,5,6799,,,,,,,
0.07534585893154144,5,6899,,,,,,,
0.08702544867992401,5,6999,,,,,,,
0.16146063804626465,5,7099,,,,,,,
0.08811391890048981,5,7199,,,,,,,
0.11603408306837082,5,7299,,,,,,,
0.055867377668619156,5,7399,,,,,,,
0.13635285198688507,5,7499,,,,,,,
0.04231663793325424,5,7599,,,,,,,
0.11597860604524612,5,7699,,,,,,,
,,580,0.054432306438684464,,,,,,
,,581,0.0625312551856041,,,,,,
,,582,0.0544881746172905,,,,,,
,,583,0.024797461926937103,,,,,,
,,584,0.059105079621076584,,,,,,
,,585,0.042705830186605453,,,,,,
,,586,0.023583974689245224,,,,,,
,,587,0.05586915835738182,,,,,,
,,588,0.08421231806278229,,,,,,
,,589,0.029879853129386902,,,,,,
,,590,0.0853576734662056,,,,,,
,,591,0.023900415748357773,,,,,,
,,592,0.06667448580265045,,,,,,
,,593,0.07176081836223602,,,,,,
,,594,0.04353093355894089,,,,,,
,,595,0.07452207803726196,,,,,,
,,596,0.04217305779457092,,,,,,
,,597,0.054982881993055344,,,,,,
,,598,0.05025313049554825,,,,,,
,,599,0.02707858756184578,,,,,,
,,600,0.06359848380088806,,,,,,
,,601,0.02400791458785534,,,,,,
,,602,0.0802735835313797,,,,,,
,,603,0.030528264120221138,,,,,,
,,604,0.06072044000029564,,,,,,
,,605,0.09770873188972473,,,,,,
,,606,0.042209114879369736,,,,,,
,,607,0.05178812891244888,,,,,,
,,608,0.1361415684223175,,,,,,
,,609,0.08106424659490585,,,,,,
,,610,0.03266257047653198,,,,,,
,,611,0.03492484614253044,,,,,,
,,612,0.03156476840376854,,,,,,
,,613,0.024148788303136826,,,,,,
,,614,0.046215735375881195,,,,,,
,,615,0.024503793567419052,,,,,,
,,616,0.04855114221572876,,,,,,
,,617,0.022118907421827316,,,,,,
,,618,0.08709258586168289,,,,,,
,,619,0.03977087885141373,,,,,,
,,620,0.031542327255010605,,,,,,
,,621,0.025717372074723244,,,,,,
,,622,0.05167510360479355,,,,,,
,,623,0.057598747313022614,,,,,,
,,624,0.025515824556350708,,,,,,
,,625,0.04966222122311592,,,,,,
